stop_name,stop_id,stop_lat,stop_lon,route_id,direction,desitination
Hameau de Chèvres,HACH00,46.199716514230801,6.07624737407725,43,1,Loëx-Hôpital
Aigues-Vertes,AGVR00,46.1983668571238,6.07502733908424,43,1,Loëx-Hôpital
Loëx-Lanance,LOLA00,46.1989697051165,6.08337799894498,43,1,Loëx-Hôpital
Loëx-Hôpital,LOEX00,46.1988026552248,6.08580506925181,43,2,Stade de Genève
Loëx-Hôpital,LOEX00,46.1988026552248,6.08580506925181,43,1,Loëx-Hôpital
Genévvrière,GVRI01,46.1798942250068,6.10860819164818,43,2,Stade de Genève
Courtillets,CTIL01,46.1826940763595,6.11916130124124,43,2,Stade de Genève
Carouge,CRGE01,46.1796772878572,6.13811455021093,41S,2,Tours-de-Carouge
Carouge,CRGE01,46.1796772878572,6.13811455021093,NM,1,Avusy
Carouge,CRGE01,46.1796772878572,6.13811455021093,45,2,Tours-de-Carouge
Carouge,CRGE01,46.1796772878572,6.13811455021093,44,2,Tours-de-Carouge
Carouge,CRGE01,46.1796772878572,6.13811455021093,41,2,Tours-de-Carouge
Carouge,CRGE01,46.1796772878572,6.13811455021093,12,2,Palettes
Grange-Collomb,GCLB01,46.1755884669522,6.13824172802115,45,2,Tours-de-Carouge
Grange-Collomb,GCLB01,46.1755884669522,6.13824172802115,44,2,Tours-de-Carouge
Route d'Annecy,RANN00,46.1539704725386,6.13914036282974,44,1,Croix-de-Rozon-Dne
Route d'Annecy,RANN00,46.1539704725386,6.13914036282974,NO,1,Bardonnex
Évordes,EVOR01,46.1512780240675,6.13869781150978,44,2,Tours-de-Carouge
Évordes,EVOR00,46.1501173149935,6.1380774918888,44,1,Croix-de-Rozon-Dne
Évordes,EVOR00,46.1501173149935,6.1380774918888,NO,1,Bardonnex
Tours-de-Carouge,TCAR01,46.1831711831479,6.13567270726141,42,1,Croisée-de-Confignon
Tours-de-Carouge,TCAR01,46.1831711831479,6.13567270726141,41S,2,Tours-de-Carouge
Tours-de-Carouge,TCAR01,46.1831711831479,6.13567270726141,41S,1,Petit-Veyrier
Tours-de-Carouge,TCAR01,46.1831711831479,6.13567270726141,44,1,Croix-de-Rozon-Dne
Tours-de-Carouge,TCAR01,46.1831711831479,6.13567270726141,45,2,Tours-de-Carouge
Tours-de-Carouge,TCAR01,46.1831711831479,6.13567270726141,45,1,Troinex-Ville / Croix-de-Rozon-Dne
Tours-de-Carouge,TCAR01,46.1831711831479,6.13567270726141,44,2,Tours-de-Carouge
Tours-de-Carouge,TCAR01,46.1831711831479,6.13567270726141,41,2,Tours-de-Carouge
Tours-de-Carouge,TCAR01,46.1831711831479,6.13567270726141,41,1,Petit-Veyrier
Plateau de Pinchat,PPIN00,46.1716978803165,6.14241032640188,45,1,Troinex-Ville / Croix-de-Rozon-Dne
Plateau de Pinchat,PPIN01,46.1716551971249,6.14253270369105,45,2,Tours-de-Carouge
Saussac,SAUS01,46.1623198496815,6.14866692715729,45,2,Tours-de-Carouge
Croix-de-Rozon-Pllace,CZPL01,46.1455289101682,6.13650237287219,44,2,Tours-de-Carouge
Compesières,COPS01,46.1516054330619,6.12241164513485,46,2,Bellins
Badosse,BADO00,46.1559467786013,6.12423567177299,46,1,Bardonnex
Vuattes,VUAT00,46.1686330387624,6.12204629216519,46,1,Bardonnex
Communes-Révunies,CMRE00,46.1712323082352,6.12369644984974,D,2,Bel-Air
Communes-Révunies,CMRE00,46.1712323082352,6.12369644984974,4,2,Bel-Air
Communes-Révunies,CMRE00,46.1712323082352,6.12369644984974,46,2,Bellins
Communes-Révunies,CMRE01,46.1712604465473,6.12354256267841,4,1,P+R Perly
Communes-Révunies,CMRE01,46.1712604465473,6.12354256267841,NM,1,Avusy
Communes-Révunies,CMRE01,46.1712604465473,6.12354256267841,46,1,Bardonnex
Communes-Révunies,CMRE01,46.1712604465473,6.12354256267841,D,1,St-Julien-Gare / Vitam'Parc
Compesières,COPS00,46.1515932670066,6.12234235099913,46,1,Bardonnex
Belle-Idéve,BLID00,46.2065936550514,6.20887779391779,31,1,P+R Sous-Moulin
Salève,SALV00,46.2053143342969,6.206487503274,31,1,P+R Sous-Moulin
Beau-Sévjour,BSEJ00,46.1887414621276,6.15004311295737,35,1,Augustins
Beau-Sévjour,BSEJ00,46.1887414621276,6.15004311295737,35,2,Beau-Séjour
Rive,RIVE08,46.2018848109213,6.15230807693855,NA,1,Jean Monnet
Rive,RIVE08,46.2018848109213,6.15230807693855,12,2,Palettes
Rive,RIVE08,46.2018848109213,6.15230807693855,12B,2,Augustins
De Staël,STAL03,46.1760515340454,6.13268356589504,12,1,Moillesulaz
Corsier-Village,CIVI00,46.2630096483836,6.22378275916509,Gb,2,Rive
Corsier-Village,CIVI00,46.2630096483836,6.22378275916509,Gb,1,P+R Veigy
Corsier-Village,CIVI00,46.2630096483836,6.22378275916509,G,2,Rive
Corsier-Village,CIVI00,46.2630096483836,6.22378275916509,G,1,Corsier-Village / Veigy
Maisons-Neuves,MNEU01,46.2616587812387,6.23013613372051,Gb,2,Rive
Maisons-Neuves,MNEU01,46.2616587812387,6.23013613372051,Gb,1,P+R Veigy
Maisons-Neuves,MNEU01,46.2616587812387,6.23013613372051,G,2,Rive
Maisons-Neuves,MNEU01,46.2616587812387,6.23013613372051,G,1,Corsier-Village / Veigy
La Loure,LOUR01,46.2353574267313,6.26062450901697,C,2,P+R Sous-Moulin / Malagnou
La Loure,LOUR01,46.2353574267313,6.26062450901697,96,2,Malagnou
La Forge,LFRG01,46.2322042053515,6.24990675414111,C,2,P+R Sous-Moulin / Malagnou
La Forge,LFRG01,46.2322042053515,6.24990675414111,96,2,Malagnou
Route de Presinge,RPRS01,46.2267166248408,6.24738234295822,C,2,P+R Sous-Moulin / Malagnou
Route de Presinge,RPRS01,46.2267166248408,6.24738234295822,96,2,Malagnou
Route de Lullier,RLUL01,46.2257530308469,6.24899784747291,C,2,P+R Sous-Moulin / Malagnou
Route de Lullier,RLUL01,46.2257530308469,6.24899784747291,96,2,Malagnou
Dévlices,DELC01,46.205331897465,6.13230583191654,7,2,Hôpital
Dévlices,DELC01,46.205331897465,6.13230583191654,11,1,Bout-du-Monde
Curév-Baud,BAUD00,46.1764873932837,6.11728050734244,42,1,Croisée-de-Confignon
Curév-Baud,BAUD00,46.1764873932837,6.11728050734244,86,1,ZIPLO
Curév-Baud,BAUD00,46.1764873932837,6.11728050734244,23,1,Le Rolliet / ZIPLO
Centenaire,CENT00,46.169595575845,6.10869135907358,42,1,Croisée-de-Confignon
Centenaire,CENT00,46.169595575845,6.10869135907358,86,1,ZIPLO
Centenaire,CENT00,46.169595575845,6.10869135907358,23,1,Le Rolliet / ZIPLO
Les Bruyères,LBRU00,46.1710855517747,6.1076926993213,42,1,Croisée-de-Confignon
Les Bruyères,LBRU00,46.1710855517747,6.1076926993213,86,1,ZIPLO
Les Bruyères,LBRU00,46.1710855517747,6.1076926993213,23,1,Le Rolliet / ZIPLO
Voirets,VOIR01,46.1741605865813,6.11450081894928,42,1,Croisée-de-Confignon
Voirets,VOIR01,46.1741605865813,6.11450081894928,86,1,ZIPLO
Voirets,VOIR01,46.1741605865813,6.11450081894928,23,1,Le Rolliet / ZIPLO
Centenaire,CENT01,46.1697289374527,6.10870881727967,86,2,Nations
Centenaire,CENT01,46.1697289374527,6.10870881727967,42,2,Carouge
Centenaire,CENT01,46.1697289374527,6.10870881727967,23,2,Aéroport
Mines,MINE00,46.2224345741617,6.14863153792063,1,1,Jardin-Botanique
Jardin Botanique,JARB01,46.2239175204424,6.14755418285869,11,2,Jardin-Botanique
Jardin Botanique,JARB01,46.2239175204424,6.14755418285869,1,1,Jardin-Botanique
Jardin Botanique,JARB01,46.2239175204424,6.14755418285869,28,2,Jardin-Botanique
Caron,CARO00,46.2446880242373,6.13788927548322,V,1,C.S. La Bécassière
Caron,CARO00,46.2446880242373,6.13788927548322,ND,1,Gland
Caron,CARO00,46.2446880242373,6.13788927548322,Z,1,Bossy / Bois-Chatton
Foretaille,FTAI00,46.2444301903086,6.1341561534101,V,1,C.S. La Bécassière
Foretaille,FTAI00,46.2444301903086,6.1341561534101,ND,1,Gland
Foretaille,FTAI00,46.2444301903086,6.1341561534101,Z,1,Bossy / Bois-Chatton
Machévry,MACH00,46.243860184561,6.12973221147817,V,1,C.S. La Bécassière
Machévry,MACH00,46.243860184561,6.12973221147817,ND,1,Gland
Machévry,MACH00,46.243860184561,6.12973221147817,Z,1,Bossy / Bois-Chatton
Le Nant,NANT00,46.2464174024058,6.12856686782053,NT,1,Divonne-Gare
Le Nant,NANT00,46.2464174024058,6.12856686782053,V,1,C.S. La Bécassière
Le Nant,NANT00,46.2464174024058,6.12856686782053,ND,1,Gland
Le Nant,NANT00,46.2464174024058,6.12856686782053,Z,1,Bossy / Bois-Chatton
Ch. des Clys,CLYS00,46.2499440180124,6.13025255329449,NT,1,Divonne-Gare
Ch. des Clys,CLYS00,46.2499440180124,6.13025255329449,V,1,C.S. La Bécassière
Ch. des Clys,CLYS00,46.2499440180124,6.13025255329449,ND,1,Gland
Ch. des Clys,CLYS00,46.2499440180124,6.13025255329449,Z,1,Bossy / Bois-Chatton
Colovrex,COLO00,46.2554423937384,6.13014489367993,NT,1,Divonne-Gare
Colovrex,COLO00,46.2554423937384,6.13014489367993,V,1,C.S. La Bécassière
Colovrex,COLO00,46.2554423937384,6.13014489367993,ND,1,Gland
Colovrex,COLO00,46.2554423937384,6.13014489367993,Z,1,Bossy / Bois-Chatton
Chânats,CHTS00,46.2561510273131,6.13469765802076,VB,1,C.S. La Bécassière
Chânats,CHTS00,46.2561510273131,6.13469765802076,V,1,C.S. La Bécassière
Chânats,CHTS00,46.2561510273131,6.13469765802076,ND,1,Gland
Valavran,VVRA00,46.2567021194169,6.13941126639645,VB,1,C.S. La Bécassière
Valavran,VVRA00,46.2567021194169,6.13941126639645,V,1,C.S. La Bécassière
Valavran,VVRA00,46.2567021194169,6.13941126639645,ND,1,Gland
Vieux-Valavran,VXVV00,46.259501475799,6.14501389206578,VB,1,C.S. La Bécassière
Vieux-Valavran,VXVV00,46.259501475799,6.14501389206578,V,1,C.S. La Bécassière
Vieux-Valavran,VXVV00,46.259501475799,6.14501389206578,ND,1,Gland
Chenaie,CNAE00,46.2583296610513,6.14957615616465,VB,1,C.S. La Bécassière
Chenaie,CNAE00,46.2583296610513,6.14957615616465,V,1,C.S. La Bécassière
Chenaie,CNAE00,46.2583296610513,6.14957615616465,ND,1,Gland
Pont-d'Arve,PTAR01,46.1946636841616,6.14344425697583,NM,1,Avusy
Pont-d'Arve,PTAR01,46.1946636841616,6.14344425697583,12,2,Palettes
Pont-d'Arve,PTAR01,46.1946636841616,6.14344425697583,12B,2,Augustins
Armes,ARME00,46.1868864180593,6.1405519783035,12,1,Moillesulaz
Armes,ARME01,46.186747283856,6.14014652654463,NM,1,Avusy
Armes,ARME01,46.186747283856,6.14014652654463,12,2,Palettes
Marchév,MRCH01,46.1843319225566,6.14042322063511,NM,1,Avusy
Marchév,MRCH01,46.1843319225566,6.14042322063511,12,2,Palettes
Marchév,MRCH01,46.1843319225566,6.14042322063511,NO,1,Bardonnex
Marchév,MRCH00,46.1838775836798,6.14079533690517,12,1,Moillesulaz
Ancienne,ANCI00,46.1814839404885,6.14094318965864,12,1,Moillesulaz
De Staël,STAL01,46.1758417522233,6.13220749038201,NM,1,Avusy
De Staël,STAL01,46.1758417522233,6.13220749038201,12,2,Palettes
De Staël,STAL00,46.1760718262678,6.13263553220183,12,1,Moillesulaz
Blanche,BLAN00,46.1890167387763,6.1430848407602,12,1,Moillesulaz
Villereuse,VILL00,46.2005639580973,6.15881128012239,12B,1,Gare Chêne-Bourg
Villereuse,VILL00,46.2005639580973,6.15881128012239,12,1,Moillesulaz
Villereuse,VILL00,46.2005639580973,6.15881128012239,NK,1,Monniaz
Prév-Polly,PPOL00,46.1618115688346,6.06740257109125,42,1,Croisée-de-Confignon
Prév-Polly,PPOL00,46.1618115688346,6.06740257109125,NM,1,Avusy
Prév-Polly,PPOL00,46.1618115688346,6.06740257109125,S,2,Pré-Lauret
SIG Lignon,SIGL00,46.2059839722249,6.1040077105428,9,2,Petit Bel-Air
SIG Lignon,SIGL00,46.2059839722249,6.1040077105428,51,1,Mervelet
Usine â gaz,AGAZ00,46.2056961959801,6.1082844760978,9,2,Petit Bel-Air
Usine â gaz,AGAZ00,46.2056961959801,6.1082844760978,51,1,Mervelet
Concorde,CORD01,46.2053057492868,6.11417438127453,9,2,Petit Bel-Air
Concorde,CORD01,46.2053057492868,6.11417438127453,7,2,Hôpital
Concorde,CORD00,46.2055616322323,6.11458928767497,9,1,Tours Lignon
Concorde,CORD00,46.2055616322323,6.11458928767497,7,1,Tours Lignon
Avenue de l'Ain,AAIN02,46.2073250100388,6.10930853125839,51,1,Mervelet
Libellules,LIBE00,46.2087829318106,6.10751307963793,51,1,Mervelet
Avenue de l'Ain,AAIN03,46.2072155511509,6.10918161951777,51,2,C.O. Renard
Usine â gaz,AGAZ01,46.2058028752779,6.10825187481274,9,1,Tours Lignon
Usine â gaz,AGAZ01,46.2058028752779,6.10825187481274,51,2,C.O. Renard
Valais,VLAI00,46.2167263814735,6.14137403452464,F,1,Ferney-Mairie / Gex-ZAC
Valais,VLAI00,46.2167263814735,6.14137403452464,V,1,C.S. La Bécassière
Valais,VLAI00,46.2167263814735,6.14137403452464,Z,1,Bossy / Bois-Chatton
Varembév,VRBE01,46.2206787391974,6.14059536811138,F,1,Ferney-Mairie / Gex-ZAC
Varembév,VRBE01,46.2206787391974,6.14059536811138,V,1,C.S. La Bécassière
Varembév,VRBE01,46.2206787391974,6.14059536811138,Z,1,Bossy / Bois-Chatton
Valais,VLAI01,46.216634311118,6.14119089270949,V,2,Gare Cornavin
Valais,VLAI01,46.216634311118,6.14119089270949,F,2,Gare Cornavin
Valais,VLAI01,46.216634311118,6.14119089270949,Z,2,Gare Cornavin
Confignon,CONF01,46.1732750136968,6.08447763587485,S,1,Satigny-Gare
Appia,APIA02,46.2269751434702,6.1377539473369,V,1,C.S. La Bécassière
Appia,APIA02,46.2269751434702,6.1377539473369,ND,1,Gland
Appia,APIA02,46.2269751434702,6.1377539473369,Z,1,Bossy / Bois-Chatton
Appia,APIA03,46.2269813584298,6.13753901552519,V,2,Gare Cornavin
Appia,APIA03,46.2269813584298,6.13753901552519,Z,2,Gare Cornavin
Croix-Rouge,PLEY02,46.199644935938,6.14770662090639,36,1,Place de Neuve
Bourg-de-Four,BFOU00,46.2001438377848,6.1486134067465,36,1,Place de Neuve
Croix-de-Chavant,CCVT00,46.1721442980055,6.08254770401761,S,2,Pré-Lauret
Croix-de-Chavant,CCVT01,46.1718972773578,6.08243083191752,S,1,Satigny-Gare
Les Oulaines,OULA00,46.1682478776063,6.07899326875398,S,2,Pré-Lauret
Les Oulaines,OULA01,46.1684214674656,6.07927285167888,S,1,Satigny-Gare
Cathévdrale,CATH00,46.2014547279481,6.14781347001034,36,1,Place de Neuve
Taconnerie,TACO00,46.2004605797249,6.14783263842933,36,1,Place de Neuve
Port des Eaux-Vives,MGN,46.2053484438374,6.15512996064632,M2,2,Pâquis
Port-Noir,MGN,46.2053484438374,6.15512996064632,M3,2,Genève-Plage
Port-Noir,MGN,46.2053484438374,6.15512996064632,M4,1,Molard
Molard,MLRD04,46.2031655570398,6.14704883787094,NA,1,Jean Monnet
Molard,MLRD04,46.2031655570398,6.14704883787094,12,2,Palettes
Molard,MLRD04,46.2031655570398,6.14704883787094,12B,2,Augustins
Place de Neuve,PNEV01,46.20124748128,6.14426997620647,3,2,Gardiol
Place du Port,PORT00,46.203388649007,6.15091359172862,9,2,Petit Bel-Air
Place du Port,PORT00,46.203388649007,6.15091359172862,6,1,Genève-Plage
Place du Port,PORT00,46.203388649007,6.15091359172862,NA,2,Rive
Place du Port,PORT00,46.203388649007,6.15091359172862,NS,1,Hermance
Place du Port,PORT00,46.203388649007,6.15091359172862,8,1,Veyrier-Douane/Veyrier-Tournettes
Gévrard-De-Ternier,GETE01,46.1937686336393,6.10825227570525,19,2,Vernier-Village
Gévrard-De-Ternier,GETE01,46.1937686336393,6.10825227570525,21,1,Gare Eaux-Vives
Gévrard-De-Ternier,GETE01,46.1937686336393,6.10825227570525,2,2,Genève-Plage
UIT,UIT00,46.220318569174,6.13578623947205,86,1,ZIPLO
UIT,UIT00,46.220318569174,6.13578623947205,8,1,Veyrier-Douane/Veyrier-Tournettes
UIT,UIT00,46.220318569174,6.13578623947205,22,1,Tours-de-Carouge
UIT,UIT00,46.220318569174,6.13578623947205,11,1,Bout-du-Monde
Motta,MTTA01,46.2189830318298,6.13420614214678,86,2,Nations
Motta,MTTA01,46.2189830318298,6.13420614214678,11,2,Jardin-Botanique
Motta,MTTA01,46.2189830318298,6.13420614214678,8,2,OMS
Motta,MTTA01,46.2189830318298,6.13420614214678,22,2,Nations
Grand-Prév,GPRE00,46.2155299352561,6.13054549311628,3,1,Crêts-de-Champel
Grand-Prév,GPRE00,46.2155299352561,6.13054549311628,11,1,Bout-du-Monde
Grand-Prév,GPRE02,46.2162388323788,6.13108603857439,86,2,Nations
Grand-Prév,GPRE02,46.2162388323788,6.13108603857439,11,2,Jardin-Botanique
Grand-Prév,GPRE02,46.2162388323788,6.13108603857439,22,2,Nations
Servette,SERV02,46.2134470735152,6.12909254892515,11,1,Bout-du-Monde
Wendt,WEND01,46.2117663701085,6.12757530980917,11,2,Jardin-Botanique
Servette,SERV03,46.2139051338373,6.12995794982189,11,2,Jardin-Botanique
Wendt,WEND00,46.2107212356359,6.12704316598854,11,1,Bout-du-Monde
Charmilles,CHRM03,46.2077089784834,6.12741418083639,11,2,Jardin-Botanique
Charmilles,CHRM02,46.2075839115536,6.12738168551594,11,1,Bout-du-Monde
Fontenette,FONT00,46.1843118920619,6.14578126018639,21,1,Gare Eaux-Vives
Fontenette,FONT00,46.1843118920619,6.14578126018639,11,1,Bout-du-Monde
Val-d'Arve,VARV00,46.1845359650191,6.15028594626752,21,1,Gare Eaux-Vives
Val-d'Arve,VARV00,46.1845359650191,6.15028594626752,11,1,Bout-du-Monde
Pedro-Meylan,PMEY01,46.1953019992231,6.16545877240755,21,2,Cressy
Pedro-Meylan,PMEY00,46.1953137621755,6.16560701440491,21,1,Gare Eaux-Vives
Bout-du-Monde,BMON00,46.1819250865948,6.15704680305432,21,1,Gare Eaux-Vives
Crêts-de-Champel,CCHA01,46.18713151192,6.15866494009993,21,1,Gare Eaux-Vives
Val-d'Arve,VARV01,46.1847490920121,6.14970842632728,11,2,Jardin-Botanique
Val-d'Arve,VARV01,46.1847490920121,6.14970842632728,21,2,Cressy
Val-d'Arve,VARV01,46.1847490920121,6.14970842632728,NO,1,Bardonnex
Fontenette,FONT01,46.1852867860817,6.14539080961132,11,2,Jardin-Botanique
Fontenette,FONT01,46.1852867860817,6.14539080961132,21,2,Cressy
Fontenette,FONT01,46.1852867860817,6.14539080961132,NO,1,Bardonnex
Armes,ARME02,46.1867194322656,6.13994043513463,11,2,Jardin-Botanique
Armes,ARME02,46.1867194322656,6.13994043513463,21,2,Cressy
Armes,ARME02,46.1867194322656,6.13994043513463,NO,1,Bardonnex
Tours-de-Carouge,TCAR00,46.1835193176399,6.13593242720707,21,1,Gare Eaux-Vives
Tours-de-Carouge,TCAR00,46.1835193176399,6.13593242720707,42,2,Carouge
Tours-de-Carouge,TCAR00,46.1835193176399,6.13593242720707,11,1,Bout-du-Monde
Tours-de-Carouge,TCAR03,46.1836305945025,6.13585330139522,11,2,Jardin-Botanique
Tours-de-Carouge,TCAR03,46.1836305945025,6.13585330139522,21,2,Cressy
Alexandre-Gavard,GAVA00,46.1848981619379,6.13552655008492,11,1,Bout-du-Monde
Rue des Mouettes,RMOU00,46.1882541570244,6.13657535480173,11,1,Bout-du-Monde
Alexandre-Gavard,GAVA01,46.1855962075819,6.13580677895585,11,2,Jardin-Botanique
Rue des Mouettes,RMOU01,46.1888956883213,6.13707437189348,11,2,Jardin-Botanique
Épinettes,EPIN03,46.1907196449691,6.135287170542,11,2,Jardin-Botanique
Vernets,VRNT01,46.193678745181,6.13337425536623,11,2,Jardin-Botanique
Queue-d'Arve,QARV01,46.1958664187665,6.12941033679273,11,2,Jardin-Botanique
Vernets,VRNT00,46.192756647541,6.13446990292989,11,1,Bout-du-Monde
Dévlices,DELC02,46.2059519207837,6.1319666447209,11,2,Jardin-Botanique
Milévant,MILE01,46.2046606360555,6.12798872190629,9,2,Petit Bel-Air
Milévant,MILE01,46.2046606360555,6.12798872190629,7,2,Hôpital
Milévant,MILE01,46.2046606360555,6.12798872190629,11,1,Bout-du-Monde
Lyon,LYON03,46.2091331257502,6.13854366305321,9,2,Petit Bel-Air
Lyon,LYON03,46.2091331257502,6.13854366305321,10,1,Rive
Lyon,LYON03,46.2091331257502,6.13854366305321,6,1,Genève-Plage
Lyon,LYON03,46.2091331257502,6.13854366305321,19,1,Onex-Cité
P+P Perly,PRPE02,46.1501915792026,6.08820164331852,4,1,P+R Perly
P+P Perly,PRPE02,46.1501915792026,6.08820164331852,4,2,Bel-Air
Prairie,PRRI00,46.2085121828504,6.13549508192067,10,2,Aéroport
Prairie,PRRI00,46.2085121828504,6.13549508192067,19,2,Vernier-Village
Prairie,PRRI00,46.2085121828504,6.13549508192067,9,1,Tours Lignon
Prairie,PRRI00,46.2085121828504,6.13549508192067,NC,1,La Plaine
Prairie,PRRI00,46.2085121828504,6.13549508192067,6,2,Vernier-Village
SIG Lignon,SIGL01,46.2063181004755,6.10306928804222,9,1,Tours Lignon
SIG Lignon,SIGL01,46.2063181004755,6.10306928804222,51,2,C.O. Renard
Bois-Gentil,GENT01,46.1975855635514,6.16066492061838,NV,1,Prés des Plans
Bois-Gentil,GENT01,46.1975855635514,6.16066492061838,5,2,Thônex-Vallard-Dne
Weber,WEBR00,46.1968566647378,6.16321481101853,5,1,Aéroport
Rieu,RIEU00,46.1961584940063,6.16664024711344,5,1,Aéroport
Vy-des-Champs,VICH00,46.2316506936241,6.13268028455344,F,1,Ferney-Mairie / Gex-ZAC
Vy-des-Champs,VICH00,46.2316506936241,6.13268028455344,28,1,Parfumerie
Crêts-de-Morillon,MORL00,46.2287378798587,6.127681517171,F,1,Ferney-Mairie / Gex-ZAC
Crêts-de-Morillon,MORL00,46.2287378798587,6.127681517171,NT,1,Divonne-Gare
Crêts-de-Morillon,MORL00,46.2287378798587,6.127681517171,5,1,Aéroport
Crêts-de-Morillon,MORL00,46.2287378798587,6.127681517171,28,1,Parfumerie
Crêts-de-Morillon,MORL01,46.2287145154734,6.12846072559773,F,2,Gare Cornavin
Crêts-de-Morillon,MORL01,46.2287145154734,6.12846072559773,28,2,Jardin-Botanique
Chevrier,CHVR00,46.2209994865907,6.22458339480403,33,2,Rive
Chevrier,CHVR00,46.2209994865907,6.22458339480403,33,1,Chevrier
Chevrier,CHVR00,46.2209994865907,6.22458339480403,34,2,Veyrier-Tournettes
Chevrier,CHVR00,46.2209994865907,6.22458339480403,34,1,Chevrier
Falquets,FALQ00,46.2131909441626,6.18647761142281,33,1,Chevrier
Falquets,FALQ00,46.2131909441626,6.18647761142281,NP,1,Corsier-Village
Falquets,FALQ01,46.2132375419873,6.18640010124288,33,2,Rive
Rive,RIVE04,46.202136861573,6.15357627027396,33,2,Rive
Rive,RIVE04,46.202136861573,6.15357627027396,33,1,Chevrier
Rive,RIVE04,46.202136861573,6.15357627027396,A,2,Rive
Rive,RIVE04,46.202136861573,6.15357627027396,A,1,Gy-Eglise / Corsinge-Village
Rive,RIVE04,46.202136861573,6.15357627027396,NJ,1,Chancy-Douane
Montchoisy,MTCH00,46.2030343467252,6.16607708634646,80,2,Rive
Montchoisy,MTCH00,46.2030343467252,6.16607708634646,33,2,Rive
Montchoisy,MTCH00,46.2030343467252,6.16607708634646,9,1,Tours Lignon
Montchoisy,MTCH00,46.2030343467252,6.16607708634646,1,1,Jardin-Botanique
Montchoisy,MTCH00,46.2030343467252,6.16607708634646,A,2,Rive
Cuisine,CUIS00,46.2047766259311,6.16989251075992,80,2,Rive
Cuisine,CUIS00,46.2047766259311,6.16989251075992,33,2,Rive
Cuisine,CUIS00,46.2047766259311,6.16989251075992,9,1,Tours Lignon
Cuisine,CUIS00,46.2047766259311,6.16989251075992,1,1,Jardin-Botanique
Cuisine,CUIS00,46.2047766259311,6.16989251075992,A,2,Rive
Cuisine,CUIS01,46.2047998716569,6.17013566888161,80,1,C.O. Bois-Caran
Cuisine,CUIS01,46.2047998716569,6.17013566888161,9,2,Petit Bel-Air
Cuisine,CUIS01,46.2047998716569,6.17013566888161,33,1,Chevrier
Cuisine,CUIS01,46.2047998716569,6.17013566888161,NP,1,Corsier-Village
Cuisine,CUIS01,46.2047998716569,6.17013566888161,A,1,Gy-Eglise / Corsinge-Village
Cuisine,CUIS01,46.2047998716569,6.17013566888161,1,2,Petit Bel-Air
Frontenex,FRON01,46.2058080657636,6.17587489523355,80,1,C.O. Bois-Caran
Frontenex,FRON01,46.2058080657636,6.17587489523355,9,2,Petit Bel-Air
Frontenex,FRON01,46.2058080657636,6.17587489523355,33,1,Chevrier
Frontenex,FRON01,46.2058080657636,6.17587489523355,NP,1,Corsier-Village
Frontenex,FRON01,46.2058080657636,6.17587489523355,A,1,Gy-Eglise / Corsinge-Village
Frontenex,FRON01,46.2058080657636,6.17587489523355,1,2,Petit Bel-Air
Frontenex,FRON00,46.2064870573591,6.17548995934338,80,2,Rive
Frontenex,FRON00,46.2064870573591,6.17548995934338,33,2,Rive
Frontenex,FRON00,46.2064870573591,6.17548995934338,9,1,Tours Lignon
Frontenex,FRON00,46.2064870573591,6.17548995934338,1,1,Jardin-Botanique
Frontenex,FRON00,46.2064870573591,6.17548995934338,A,2,Rive
Gradelle,GRDL03,46.2060546664997,6.17940543172743,80,2,Rive
Gradelle,GRDL03,46.2060546664997,6.17940543172743,33,2,Rive
Gradelle,GRDL03,46.2060546664997,6.17940543172743,9,1,Tours Lignon
Gradelle,GRDL03,46.2060546664997,6.17940543172743,1,1,Jardin-Botanique
Gradelle,GRDL03,46.2060546664997,6.17940543172743,A,2,Rive
Planta,PLTA01,46.2142766027538,6.19056146317957,33,2,Rive
Planta,PLTA00,46.2141502893416,6.19054356345237,33,1,Chevrier
Planta,PLTA00,46.2141502893416,6.19054356345237,NP,1,Corsier-Village
La Blonde,BOND00,46.2155565084857,6.19467543063886,33,1,Chevrier
La Blonde,BOND00,46.2155565084857,6.19467543063886,NP,1,Corsier-Village
Vandoeuvres,VAND00,46.2213789428704,6.20297971169818,33,2,Rive
La Blanche,LABL01,46.2190591809607,6.20841687187145,33,2,Rive
Crête,CRTE01,46.2177851457545,6.21069196910964,33,2,Rive
Crête,CRTE00,46.2177821880889,6.21046776864488,33,1,Chevrier
Crête,CRTE00,46.2177821880889,6.21046776864488,NP,1,Corsier-Village
Choulex,CHLX00,46.2229156904891,6.22297409575278,33,1,Chevrier
Choulex,CHLX00,46.2229156904891,6.22297409575278,NP,1,Corsier-Village
Choulex,CHLX00,46.2229156904891,6.22297409575278,34,1,Chevrier
Chevrier,CHVR01,46.2211101470376,6.2246709952554,33,2,Rive
Chevrier,CHVR01,46.2211101470376,6.2246709952554,34,2,Veyrier-Tournettes
Petit-Miolan,PMIO00,46.2203533746348,6.21807430050536,33,1,Chevrier
Petit-Miolan,PMIO00,46.2203533746348,6.21807430050536,NP,1,Corsier-Village
Petit-Miolan,PMIO00,46.2203533746348,6.21807430050536,34,1,Chevrier
Les Bougeries,BGRI01,46.2188115788209,6.21492887356501,33,2,Rive
Les Bougeries,BGRI01,46.2188115788209,6.21492887356501,34,2,Veyrier-Tournettes
Crête,CRTE03,46.2174744211034,6.21096161471875,34,2,Veyrier-Tournettes
