stop_id,stop_name,stop_lat,stop_lon,stop_number,short_stop_name
2302,"Zürich, Haldenegg",47.3800708333333,8.54403083333333,1100,HEGG
2302,"Zürich, Haldenegg",47.3800708333333,8.54403083333333,1100,HEGG
2302,"Zürich, Haldenegg",47.3800708333333,8.54403083333333,1100,HEGG
2302,"Zürich, Haldenegg",47.3800708333333,8.54403083333333,1100,HEGG
2757,"Küsnacht ZH, Hallenbad",47.3135461111111,8.58508444444444,1106,HABA
2792,"Zürich, Hardhof",47.3964563888889,8.49732972222222,1120,HARH
2792,"Zürich, Hardhof",47.3964563888889,8.49732972222222,1120,HARH
2526,"Zürich, Hardplatz",47.3822769444444,8.51422527777778,1122,HARP
2526,"Zürich, Hardplatz",47.3822769444444,8.51422527777778,1122,HARP
2526,"Zürich, Hardplatz",47.3822769444444,8.51422527777778,1122,HARP
2526,"Zürich, Hardplatz",47.3822769444444,8.51422527777778,1122,HARP
2526,"Zürich, Hardplatz",47.3822769444444,8.51422527777778,1122,HARP
2308,"Zürich, Hedwigsteig",47.3603861111111,8.56483055555556,1138,HEDW
2308,"Zürich, Hedwigsteig",47.3603861111111,8.56483055555556,1138,HEDW
2812,"Zürich, Heerenwiesen",47.4048205555556,8.57605111111111,1139,HEER
2812,"Zürich, Heerenwiesen",47.4048205555556,8.57605111111111,1139,HEER
2812,"Zürich, Heerenwiesen",47.4048205555556,8.57605111111111,1139,HEER
2812,"Zürich, Heerenwiesen",47.4048205555556,8.57605111111111,1139,HEER
2812,"Zürich, Heerenwiesen",47.4048205555556,8.57605111111111,1139,HEER
2812,"Zürich, Heerenwiesen",47.4048205555556,8.57605111111111,1139,HEER
2836,"Zürich, Hegianwandweg",47.3567705555556,8.50995166666667,1143,HEGA
2836,"Zürich, Hegianwandweg",47.3567705555556,8.50995166666667,1143,HEGA
2113,"Zürich, Hegibachplatz",47.3614619444444,8.55966361111111,1144,HEGI
2113,"Zürich, Hegibachplatz",47.3614619444444,8.55966361111111,1144,HEGI
2113,"Zürich, Hegibachplatz",47.3614619444444,8.55966361111111,1144,HEGI
2113,"Zürich, Hegibachplatz",47.3614619444444,8.55966361111111,1144,HEGI
2113,"Zürich, Hegibachplatz",47.3614619444444,8.55966361111111,1144,HEGI
2113,"Zürich, Hegibachplatz",47.3614619444444,8.55966361111111,1144,HEGI
2113,"Zürich, Hegibachplatz",47.3614619444444,8.55966361111111,1144,HEGI
2050,"Schlieren, Heimeliweg",47.3945441666667,8.43727166666667,1151,HEIM
2050,"Schlieren, Heimeliweg",47.3945441666667,8.43727166666667,1151,HEIM
1454,"Zürich, Heizenholz",47.4120958333333,8.48380666666667,1156,HEIZ
1454,"Zürich, Heizenholz",47.4120958333333,8.48380666666667,1156,HEIZ
1454,"Zürich, Heizenholz",47.4120958333333,8.48380666666667,1156,HEIZ
2854,"Zürich, Helmhaus",47.3699569444444,8.54343722222222,1157,HELM
2854,"Zürich, Helmhaus",47.3699569444444,8.54343722222222,1157,HELM
2528,"Zürich, Helvetiaplatz",47.3761097222222,8.52539638888889,1158,HELV
2528,"Zürich, Helvetiaplatz",47.3761097222222,8.52539638888889,1158,HELV
2528,"Zürich, Helvetiaplatz",47.3761097222222,8.52539638888889,1158,HELV
2528,"Zürich, Helvetiaplatz",47.3761097222222,8.52539638888889,1158,HELV
2472,"Zürich, Herbstweg",47.4088891666667,8.56472916666667,1160,HERB
2868,"Zürich, Herdernstrasse",47.3846394444444,8.50779638888889,1162,HERD
2868,"Zürich, Herdernstrasse",47.3846394444444,8.50779638888889,1162,HERD
2868,"Zürich, Herdernstrasse",47.3846394444444,8.50779638888889,1162,HERD
2553,"Zürich, Hertensteinstrasse",47.4228913888889,8.54360694444444,1175,HERT
2553,"Zürich, Hertensteinstrasse",47.4228913888889,8.54360694444444,1175,HERT
1581,"Wallisellen, Herti",47.4165425,8.57864694444445,1176,HRTI07
1581,"Wallisellen, Herti",47.4165425,8.57864694444445,1176,HRTI07
2332,"Urdorf, Herweg",47.39355,8.41786055555556,1178,HWEG
2332,"Urdorf, Herweg",47.39355,8.41786055555556,1178,HWEG
2422,"Zürich, Herzogenmühlestrasse",47.4071019444444,8.57273416666667,1179,HERZ
2422,"Zürich, Herzogenmühlestrasse",47.4071019444444,8.57273416666667,1179,HERZ
